700	4090
206	2379
226	1023
2204	4090
1627	4090
2801	4767
1561	4922
700	1627
2379	5340
817	2441
700	2204
1207	2441
2785	5057
2785	4624
1111	2441
2375	2668
1314	2441
2370	4344
129	2476
972	2249
817	1207
1023	2801
4624	5057
817	1111
1023	4767
1099	2379
817	1314
5417	5573
2073	2441
2441	2471
1111	1207
1207	1314
4718	5487
1111	1314
1909	5573
817	2471
3739	5000
3106	5573
700	4196
2785	4673
1207	2073
1561	4622
571	3723
1207	2471
4767	5359
2785	4859
1314	2471
1111	2471
2801	5359
2441	2666
1627	2204
1023	2375
2785	3835
1314	2073
2479	5340
4622	4922
129	206
2689	3106
206	1627
1627	4196
2689	5417
1108	2785
4673	5057
504	3221
1023	4515
2801	4102
19	2462
972	3775
648	3137
4216	5703
817	2666
226	248
3835	5057
2161	5104
700	813
3835	4624
2104	2785
2462	3561
1111	5677
3221	4216
1909	5417
4102	4767
2846	4090
1927	2379
3691	5057
3691	4624
3106	5417
1207	2666
1108	5057
1108	4624
1099	2479
4859	5057
226	4767
3106	5000
4624	4859
4190	5073
1111	2666
2348	4102
571	1163
2972	5573
3141	4718
2204	4196
757	5380
4190	5573
2822	3492
1099	2476
1446	5546
3221	3797
907	4662
1941	3725
417	4515
3221	5703
1304	4102
757	1188
505	3492
206	5340
144	3137
2785	4388
2972	3106
3106	3739
655	2462
2287	2462
2104	5057
2104	4624
813	1627
5000	5573
3535	5036
1909	3106
2918	4102
2785	5731
2785	5459
3739	5573
2721	5369
2073	2666
398	3172
3874	5057
3874	4624
1318	1960
3797	4216
2689	5036
2471	2666
1941	2396
5276	5573
851	3930
2801	2918
813	4196
2362	3137
783	3930
3492	5114
713	4190
2972	5417
2348	3723
1318	4641
1304	2375
713	2249
19	3696
398	3260
2822	4779
206	1099
505	2822
4388	5057
1023	5359
4388	4624
3133	3492
832	2462
454	2236
121	2785
504	4216
2362	3563
121	3691
3133	3374
19	148
398	4543
398	3441
3257	3492
1318	1836
2252	5546
398	848
504	3797
148	3561
3835	4673
813	2204
3141	5487
729	4718
5057	5459
700	2846
4624	5459
4859	5546
2375	4767
2918	4767
2114	5636
2972	3739
2034	2519
2260	5527
1108	3978
713	1771
612	2260
129	5340
5057	5731
248	4102
4624	5731
4090	5586
3492	3931
3106	4190
106	3492
3691	4673
2822	5114
2191	3930
713	5036
2348	2668
3133	3257
536	5057
2516	4432
536	4624
3106	5276
5057	5110
1895	2689
1108	4673
4624	5110
3797	5703
398	1032
2339	2785
1080	2516
398	5232
2822	3133
1895	5573
1304	2918
4673	4859
3582	5057
3582	4624
3739	4190
2972	5000
536	679
504	5703
505	5114
2689	5073
1163	3723
2375	4102
4444	5359
3691	3835
2375	4515
1839	4537
972	1146
5276	5417
4446	5406
5000	5073
2822	3257
1909	2972
468	1782
5073	5573
4077	5546
1108	3835
536	3691
106	2822
2822	3931
2293	3930
1155	2972
3739	5417
2785	5626
3835	4859
505	3133
134	302
2339	5057
2339	4624
1099	4767
3583	5487
556	648
1921	4339
2104	4673
679	4388
655	3696
2501	3137
2785	5449
1108	3691
2785	5546
1099	2801
538	4718
2972	5276
571	2348
2287	3696
2516	2533
3874	4673
1771	2972
1446	4859
3916	4344
3460	4537
1909	4190
729	5487
3930	4142
4190	5417
106	3133
1108	4859
505	3931
3133	5114
148	655
1446	3582
19	655
3739	5276
989	3492
148	2287
2954	3930
2785	3665
106	505
3257	5114
417	4102
1561	4695
4196	5340
3325	4426
355	2533
1909	3739
3742	4718
5000	5417
2278	3221
3172	3441
414	4922
2104	3835
2533	4432
2689	5335
2533	5154
4190	5276
957	3930
355	5154
2104	3691
1155	5573
3492	5411
965	3930
3563	4491
1080	2533
543	1885
700	5586
2413	5380
3441	4543
1571	5487
248	417
1400	3161
713	3775
1909	5000
417	2668
1909	5276
1511	3943
2397	4718
1155	2689
832	3696
54	5209
3835	3874
3931	5114
3739	5335
144	5553
1895	4190
2972	4190
3172	3260
121	679
106	5114
2940	4859
3930	3976
1895	5417
3106	5073
3582	5110
2918	3723
3930	4073
19	832
1677	1921
3739	5073
713	5335
2940	5057
1255	4718
2248	3782
2104	4859
3172	4543
387	1561
3782	4661
92	1693
1677	5653
538	5487
1895	3739
2940	4624
3874	4859
4388	4673
5335	5573
129	1099
4394	4718
2287	3561
2462	5100
1099	5340
655	3561
134	545
3481	3930
3930	4148
989	2822
713	5276
713	1895
3133	3931
3930	4769
143	932
3492	3929
3782	4395
3037	3362
144	556
444	4718
3242	4718
3106	5335
355	1080
3665	5057
2972	5335
2115	3644
3665	4624
3011	4446
4673	5459
3930	5061
783	1907
121	5057
205	5057
121	4624
1082	4344
1921	5029
205	4624
445	4914
398	3609
536	4673
57	4718
2742	5487
2204	2846
4859	5110
2285	4443
1446	5057
226	4515
4673	5731
3257	3931
3835	4388
515	3037
2822	5411
3278	4446
3219	3930
1446	4624
398	2320
355	2516
351	2856
1960	4641
5000	5335
1523	2877
2249	3775
1979	4833
3596	4718
3582	4673
3691	4388
448	4379
35	2462
505	989
1446	2252
1771	4190
4859	5731
741	1561
989	4779
2516	4050
4673	5110
1318	3404
398	709
3260	3441
