2285	4886
2285	5332
454	2236
64	2285
1400	3161
2285	4443
1677	5653
121	3691
2516	4432
3037	3362
679	4388
2285	4630
536	679
2285	5205
37	3599
1132	2892
655	3696
206	2379
1677	5548
2285	2288
121	679
2785	5449
2247	2516
1253	1677
3313	5729
3272	5653
1677	1921
2785	5057
832	3696
3272	3599
2326	2634
655	5100
3876	5108
464	1579
2370	4344
679	1446
2785	4859
2285	3473
37	5029
121	2785
2163	4886
443	1677
2480	3582
3141	5487
4718	5487
3563	4491
1890	2163
2163	5332
4624	5057
2785	4624
1561	4922
2806	3390
3681	4574
2785	4673
443	3599
1748	5729
1280	1297
4673	5057
226	1023
144	5553
243	3679
37	3272
1446	2940
832	5100
3582	5110
4144	5487
1253	5653
1491	5362
19	655
2785	5626
2073	2441
2516	4257
1253	3599
776	2785
655	2287
64	2163
1890	4886
36	4002
3876	5729
2312	5653
109	2400
1748	3313
4886	5332
1079	2254
1815	2254
2940	4859
4339	5548
205	679
2285	5587
1491	1641
2370	3582
3299	4962
515	3037
860	3363
3562	3786
1721	4002
1314	2073
1253	5029
2785	4755
2312	4803
1446	3582
2785	3835
3155	3390
3835	5057
679	5026
2731	4574
1890	5332
2785	3345
148	655
2516	5360
1807	4538
3599	5548
2236	2266
1255	5487
3876	4290
1921	5653
3691	5057
1190	2990
1253	4339
2822	4779
1111	5677
989	4779
501	1579
19	832
1502	2430
1207	2073
4859	5057
1662	4229
655	2462
64	4886
3696	5100
480	870
655	3561
4554	5624
2785	5731
1921	4339
1491	2420
2940	3661
1921	3599
1406	2640
1491	2576
3133	3374
1748	4290
1921	5029
832	2287
5057	5731
850	3072
679	1135
695	3562
1900	2950
4388	5057
2785	4388
2163	4443
543	1885
2459	4665
334	1132
1871	5528
3243	4832
2104	2785
64	1890
1807	3908
2041	2763
679	3661
679	2480
1286	2738
3257	3492
1400	5692
82	2785
243	5729
334	860
4049	4666
802	4886
516	4226
3538	3582
1455	1465
2104	5057
1677	4487
3835	4624
1491	2202
1455	4174
1108	2785
1082	4344
2285	2744
443	4339
1121	5439
1108	5057
1799	2847
1406	2880
78	1067
2721	5369
3395	4665
3037	5734
2312	5029
2214	4950
3835	4673
2023	5487
37	1253
536	5057
480	1067
38	655
4666	4901
1399	2990
3691	4624
1314	2441
3162	5134
226	248
860	5094
2533	4432
2727	4962
4941	5402
3691	4673
3930	4148
2204	4090
3072	4293
817	2441
443	2575
4487	5653
3790	4496
832	2462
493	4246
4779	5423
4624	4859
420	1827
4056	4197
679	5546
3257	5114
832	3561
420	2863
3874	5057
2689	3106
536	3691
3599	4487
45	3599
4673	4859
1042	2334
757	5380
538	5487
4622	4922
4443	4886
1055	2254
476	3514
19	3696
1050	2516
376	518
45	1677
679	4755
1677	1992
4624	5731
3582	5057
5057	5110
431	655
2420	4962
37	5548
1406	3878
3257	3929
1045	2576
679	5449
35	655
2539	3948
2276	5773
1679	4181
2420	3299
4388	4624
2512	3748
298	2731
4495	5439
2539	5537
1045	2202
4673	5731
2252	3582
641	5548
387	1143
2738	4725
1455	2598
556	4491
2163	2568
1207	2441
679	3345
2254	3127
